%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481826112803793388,494,1481826112801740535,,1498.0,0.0
1481826112822734171,495,1481826112821243710,,1499.0,0.0
1481826112844268376,496,1481826112841182716,,1499.0,0.0
1481826112862641818,497,1481826112861208962,,1498.0,0.0
1481826112882624418,498,1481826112881225103,,1499.0,0.0
1481826112907195222,499,1481826112901914991,,1498.0,0.0
1481826112922913783,500,1481826112921415093,,1498.0,0.0
1481826112942943882,501,1481826112941203735,,1498.0,0.0
1481826112962690546,502,1481826112961258314,,1499.0,0.0
1481826112985015216,503,1481826112981173154,,1498.0,0.0
1481826113002692725,504,1481826113001295493,,1499.0,0.0
1481826113025480622,505,1481826113021566112,,1498.0,0.0
1481826113042721153,506,1481826113041217151,,1498.0,0.0
1481826113065046917,507,1481826113061409593,,1499.0,0.0
1481826113082700519,508,1481826113081159173,,1499.0,0.0
1481826113105132324,509,1481826113101377553,,1499.0,0.0
1481826113123098946,510,1481826113121630568,,1499.0,0.0
1481826113144977421,511,1481826113141470565,,1499.0,0.0
1481826113162552065,512,1481826113161118479,,1498.0,0.0
1481826113186817402,513,1481826113182831746,,1498.0,0.0
1481826113202979449,514,1481826113201546228,,1499.0,0.0
1481826113227059996,515,1481826113223463036,,1499.0,0.0
1481826113243192512,516,1481826113241751374,,1498.0,0.0
1481826113263132560,517,1481826113261449809,,1498.0,0.0
1481826113285201555,518,1481826113281213972,,1498.0,0.0
1481826113302641408,519,1481826113301183656,,1499.0,0.0
1481826113326030969,520,1481826113322022865,,1499.0,0.0
1481826113342932544,521,1481826113341487343,,1500.0,0.0
1481826113365138465,522,1481826113361589734,,1498.0,0.0
1481826113382946805,523,1481826113381508115,,1498.0,0.0
1481826113406205377,524,1481826113402308211,,1498.0,0.0
1481826113422771537,525,1481826113421224879,,1498.0,0.0
1481826113445285894,526,1481826113441542477,,1498.0,0.0
1481826113462916632,527,1481826113461469192,,1499.0,0.0
1481826113485349010,528,1481826113481553457,,1498.0,0.0
1481826113502862560,529,1481826113501418037,,1499.0,0.0
1481826113523271095,530,1481826113521745583,,1498.0,0.0
1481826113542914478,531,1481826113541443132,,1499.0,0.0
1481826113565622324,532,1481826113561848646,,1499.0,0.0
1481826113582807022,533,1481826113581354738,,1499.0,0.0
1481826113603232849,534,1481826113601518848,,1499.0,0.0
1481826113625458041,535,1481826113621613895,,1499.0,0.0
1481826113642550135,536,1481826113641057227,,1498.0,0.0
1481826113665215481,537,1481826113661393991,,1498.0,0.0
1481826113683218612,538,1481826113681597736,,1499.0,0.0
1481826113702756840,539,1481826113701424295,,1498.0,0.0
1481826113722623555,540,1481826113721502050,,1499.0,0.0
1481826113742606467,541,1481826113741422359,,1498.0,0.0
1481826113763643332,542,1481826113762453599,,1498.0,0.0
1481826113782836457,543,1481826113781129695,,1498.0,0.0
1481826113802699526,544,1481826113801221617,,1499.0,0.0
1481826113822709261,545,1481826113821138332,,1498.0,0.0
1481826113842327227,546,1481826113841305514,,1498.0,0.0
1481826113863649403,547,1481826113861883788,,1499.0,0.0
1481826113882624352,548,1481826113881111340,,1499.0,0.0
1481826113907743903,549,1481826113905429281,,1499.0,0.0
1481826113922207210,550,1481826113921031800,,1499.0,0.0
1481826113942193143,551,1481826113941000858,,1498.0,0.0
1481826113963233915,552,1481826113961038406,,1498.0,0.0
1481826113982500164,553,1481826113981036735,,1498.0,0.0
1481826114002579795,554,1481826114000999907,,1499.0,0.0
1481826114022411562,555,1481826114021278912,,1499.0,0.0
1481826114042761347,556,1481826114041077086,,1498.0,0.0
1481826114063009102,557,1481826114061259424,,1499.0,0.0
1481826114083103264,558,1481826114081192389,,1498.0,0.0
1481826114102067484,559,1481826114101015510,,1498.0,0.0
1481826114122609768,560,1481826114120987537,,1498.0,0.0
1481826114142098516,561,1481826114141026439,,1498.0,0.0
1481826114162919393,562,1481826114161002372,,1498.0,0.0
1481826114182346787,563,1481826114180995493,,1498.0,0.0
1481826114202935113,564,1481826114200995436,,1498.0,0.0
1481826114222506465,565,1481826114221050119,,1498.0,0.0
1481826114243186665,566,1481826114241026052,,1499.0,0.0
1481826114262736663,567,1481826114261001829,,1498.0,0.0
1481826114283200719,568,1481826114281626769,,1498.0,0.0
1481826114302145772,569,1481826114301032184,,1498.0,0.0
1481826114322138997,570,1481826114321000722,,1498.0,0.0
1481826114342672583,571,1481826114341006499,,1499.0,0.0
1481826114362211019,572,1481826114361012275,,1499.0,0.0
1481826114382565283,573,1481826114380990761,,1498.0,0.0
1481826114407735667,574,1481826114406529737,,1498.0,0.0
1481826114423138657,575,1481826114421015960,,1499.0,0.0
1481826114442104283,576,1481826114441011581,,1498.0,0.0
1481826114463884425,577,1481826114461030378,,1498.0,0.0
1481826114482121930,578,1481826114481015999,,1498.0,0.0
1481826114502474788,579,1481826114501011307,,1499.0,0.0
1481826114522157911,580,1481826114521025834,,1499.0,0.0
1481826114542544779,581,1481826114541047235,,1498.0,0.0
1481826114562157798,582,1481826114561036606,,1498.0,0.0
1481826114582537114,583,1481826114581035039,,1498.0,0.0
1481826114602507631,584,1481826114601034826,,1498.0,0.0
1481826114623394548,585,1481826114621037217,,1498.0,0.0
1481826114642474028,586,1481826114641018411,,1498.0,0.0
1481826114664106775,587,1481826114661909235,,1498.0,0.0
1481826114682454436,588,1481826114681007048,,1499.0,0.0
1481826114703091199,589,1481826114701105793,,1498.0,0.0
1481826114723533380,590,1481826114721100216,,1498.0,0.0
1481826114742476662,591,1481826114741020108,,1498.0,0.0
1481826114762578116,592,1481826114761005103,,1498.0,0.0
1481826114782108687,593,1481826114781014370,,1498.0,0.0
1481826114803901381,594,1481826114801017178,,1498.0,0.0
1481826114822563363,595,1481826114821031600,,1499.0,0.0
1481826114847276979,596,1481826114841008523,,1499.0,0.0
1481826114862621947,597,1481826114861015862,,1498.0,0.0
1481826114882611630,598,1481826114881082055,,1498.0,0.0
1481826114906023066,599,1481826114904846874,,1499.0,0.0
1481826114922602403,600,1481826114921009286,,1499.0,0.0
1481826114942523961,601,1481826114941013709,,1499.0,0.0
1481826114962610571,602,1481826114961050007,,1498.0,0.0
1481826114982147913,603,1481826114981011929,,1498.0,0.0
1481826115002678478,604,1481826115001137393,,1499.0,0.0
1481826115022168477,605,1481826115021016973,,1498.0,0.0
1481826115043281070,606,1481826115041120822,,1498.0,0.0
1481826115062219665,607,1481826115061045141,,1498.0,0.0
1481826115082503670,608,1481826115081016543,,1498.0,0.0
1481826115102604029,609,1481826115100984820,,1499.0,0.0
1481826115122054132,610,1481826115121018513,,1498.0,0.0
1481826115143177559,611,1481826115141004133,,1498.0,0.0
1481826115162472246,612,1481826115161014129,,1498.0,0.0
1481826115183538277,613,1481826115180993083,,1499.0,0.0
