%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1481826111823459493,445,1481826111821059298,,-5.0,0.0
1481826111850041380,446,1481826111841581478,,-5.0,0.0
1481826111863503234,447,1481826111861488870,,-5.0,0.0
1481826111890133193,448,1481826111881676416,,5.0,0.0
1481826111912115938,449,1481826111902380575,,5.0,0.0
1481826111929099648,450,1481826111921599533,,5.0,0.0
1481826111943191238,451,1481826111941532133,,5.0,0.0
1481826111968924849,452,1481826111961537337,,-5.0,0.0
1481826111983790705,453,1481826111981899622,,-5.0,0.0
1481826112011759252,454,1481826112002613780,,5.0,0.0
1481826112024318662,455,1481826112022042373,,5.0,0.0
1481826112044692302,456,1481826112041227581,,-5.0,0.0
1481826112069754353,457,1481826112061189087,,-5.0,0.0
1481826112082877772,458,1481826112081216374,,5.0,0.0
1481826112110107676,459,1481826112101356005,,5.0,0.0
1481826112123218959,460,1481826112121157668,,-5.0,0.0
1481826112149710898,461,1481826112141088758,,-5.0,0.0
1481826112162939576,462,1481826112161180211,,5.0,0.0
1481826112189651098,463,1481826112181061040,,5.0,0.0
1481826112203088890,464,1481826112201234421,,5.0,0.0
1481826112226715115,465,1481826112221253791,,5.0,0.0
1481826112243111693,466,1481826112241179412,,5.0,0.0
1481826112263597728,467,1481826112261113939,,5.0,0.0
1481826112282895227,468,1481826112281202163,,-5.0,0.0
1481826112303685687,469,1481826112301177940,,-5.0,0.0
1481826112323481309,470,1481826112321294966,,-5.0,0.0
1481826112343292191,471,1481826112341152879,,-5.0,0.0
1481826112363448435,472,1481826112361035115,,-5.0,0.0
1481826112387239973,473,1481826112381054486,,-5.0,0.0
1481826112407413874,474,1481826112404584045,,-5.0,0.0
1481826112424294459,475,1481826112421195049,,-5.0,0.0
1481826112446332673,476,1481826112441081295,,-5.0,0.0
1481826112464980332,477,1481826112461084989,,-5.0,0.0
1481826112482961068,478,1481826112481007120,,5.0,0.0
1481826112502885282,479,1481826112501142948,,5.0,0.0
1481826112529774199,480,1481826112521088204,,-5.0,0.0
1481826112544120944,481,1481826112541057002,,-5.0,0.0
1481826112563590578,482,1481826112561029863,,5.0,0.0
1481826112583281877,483,1481826112581046629,,5.0,0.0
1481826112603378643,484,1481826112601031572,,5.0,0.0
1481826112623440044,485,1481826112621058443,,5.0,0.0
1481826112643603216,486,1481826112641028907,,-5.0,0.0
1481826112663388213,487,1481826112661013903,,-5.0,0.0
1481826112685283615,488,1481826112681037700,,-5.0,0.0
1481826112703425964,489,1481826112701034623,,-5.0,0.0
1481826112727931092,490,1481826112721075400,,-5.0,0.0
1481826112743347883,491,1481826112741065083,,-5.0,0.0
1481826112762909756,492,1481826112761144557,,5.0,0.0
1481826112783233864,493,1481826112781077574,,5.0,0.0
1481826112803922346,494,1481826112801748034,,-5.0,0.0
1481826112823324740,495,1481826112821251835,,-5.0,0.0
1481826112843503954,496,1481826112841190477,,-5.0,0.0
1481826112863460304,497,1481826112861216357,,-5.0,0.0
1481826112883666392,498,1481826112881232603,,5.0,0.0
1481826112909204743,499,1481826112901923115,,5.0,0.0
1481826112924010860,500,1481826112921422541,,5.0,0.0
1481826112943083465,501,1481826112941211444,,5.0,0.0
1481826112963579395,502,1481826112961266127,,5.0,0.0
1481826112987006872,503,1481826112981180862,,5.0,0.0
1481826113003651626,504,1481826113001303357,,-5.0,0.0
1481826113026122285,505,1481826113021574289,,-5.0,0.0
1481826113043492086,506,1481826113041224703,,5.0,0.0
1481826113066066495,507,1481826113061416989,,5.0,0.0
1481826113083501400,508,1481826113081167715,,-5.0,0.0
1481826113106121277,509,1481826113101393699,,-5.0,0.0
1481826113123860139,510,1481826113121639318,,5.0,0.0
1481826113145915436,511,1481826113141477908,,5.0,0.0
1481826113163322477,512,1481826113161125822,,5.0,0.0
1481826113187757970,513,1481826113182839402,,5.0,0.0
1481826113203755591,514,1481826113201554040,,5.0,0.0
1481826113228206760,515,1481826113223470692,,5.0,0.0
1481826113243941675,516,1481826113241758874,,-5.0,0.0
1481826113264130055,517,1481826113261457309,,-5.0,0.0
1481826113286252851,518,1481826113281228139,,5.0,0.0
1481826113303296092,519,1481826113301191156,,5.0,0.0
1481826113327048567,520,1481826113322030574,,-5.0,0.0
1481826113343528217,521,1481826113341495728,,-5.0,0.0
1481826113366071220,522,1481826113361597651,,-5.0,0.0
1481826113383528469,523,1481826113381515876,,-5.0,0.0
1481826113407117872,524,1481826113402315971,,-5.0,0.0
1481826113423705751,525,1481826113421233056,,-5.0,0.0
1481826113446248857,526,1481826113441550185,,5.0,0.0
1481826113463517514,527,1481826113461477421,,5.0,0.0
